co2,temperature,humidity,rainfall,pyrano,hour,date
451.0,23.919,98.245,0.0,0.0,20,2025-04-24
449.0,23.9,98.264,0.0,0.0,20,2025-04-24
442.0,24.015,98.242,0.0,0.0,20,2025-04-24
441.0,24.044,98.309,0.0,0.0,20,2025-04-24
445.0,23.945,98.32,0.0,0.0,20,2025-04-24
452.0,23.932,98.209,0.0,0.0,20,2025-04-24
457.0,23.975,98.274,0.0,0.0,20,2025-04-24
457.0,24.001,98.26,0.0,0.0,20,2025-04-24
457.0,23.945,98.341,0.0,0.0,20,2025-04-24
459.0,23.945,98.32,0.0,0.0,20,2025-04-24
453.0,23.975,98.37,0.0,0.0,20,2025-04-24
453.0,23.932,98.325,0.0,0.0,20,2025-04-24
453.0,23.9,98.251,0.0,0.0,20,2025-04-24
453.0,23.959,98.334,0.0,0.0,20,2025-04-24
453.0,23.975,98.393,0.0,0.0,20,2025-04-24
453.0,24.015,98.343,0.0,0.0,20,2025-04-24
453.0,23.975,98.318,0.0,0.0,20,2025-04-24
453.0,23.919,98.32,0.0,0.0,20,2025-04-24
453.0,23.945,98.396,0.0,0.0,20,2025-04-24
453.0,23.932,98.357,0.0,0.0,20,2025-04-24
453.0,23.86,98.401,0.0,0.0,20,2025-04-24
453.0,23.988,98.451,0.0,0.0,20,2025-04-24
453.0,23.988,98.538,0.0,0.0,20,2025-04-24
453.0,23.932,98.401,0.0,0.0,20,2025-04-24
453.0,24.044,98.611,0.0,0.0,20,2025-04-24
453.0,23.86,98.479,0.0,0.0,20,2025-04-24
453.0,24.001,98.466,0.0,0.0,20,2025-04-24
453.0,23.919,98.32,0.0,0.0,20,2025-04-24
453.0,23.9,98.383,0.0,0.0,20,2025-04-24
453.0,23.988,98.419,0.0,0.0,20,2025-04-24
453.0,23.975,98.437,0.0,0.0,20,2025-04-24
453.0,23.975,98.361,0.0,0.0,20,2025-04-24
453.0,24.015,98.309,0.0,0.0,20,2025-04-24
453.0,23.959,98.378,0.0,0.0,20,2025-04-24
453.0,24.031,98.389,0.0,0.0,20,2025-04-24
453.0,23.975,98.329,0.0,0.0,20,2025-04-24
453.0,24.031,98.347,0.0,0.0,21,2025-04-24
453.0,24.031,98.347,0.0,0.0,21,2025-04-24
453.0,24.031,98.347,0.0,0.0,21,2025-04-24
453.0,24.031,98.347,0.0,0.0,21,2025-04-24
453.0,23.9,98.347,0.0,0.0,21,2025-04-24
453.0,23.988,98.43,0.0,0.0,21,2025-04-24
478.0,23.919,98.268,0.0,0.0,21,2025-04-24
476.0,23.774,98.274,0.0,0.0,21,2025-04-24
475.0,23.919,98.343,0.3,0.0,21,2025-04-24
482.0,23.945,98.437,0.0,0.0,21,2025-04-24
497.0,23.9,98.338,0.0,0.0,21,2025-04-24
497.0,23.932,98.392,0.0,0.0,21,2025-04-24
493.0,23.873,98.393,0.0,0.0,21,2025-04-24
493.0,23.83,98.444,0.0,0.0,21,2025-04-24
500.0,23.959,98.314,0.0,0.0,21,2025-04-24
513.0,23.919,98.332,0.0,0.0,21,2025-04-24
511.0,23.959,98.302,0.0,0.0,21,2025-04-24
510.0,24.087,98.407,0.0,0.0,21,2025-04-24
490.0,24.087,98.407,0.0,0.0,21,2025-04-24
490.0,24.087,98.407,0.0,0.0,21,2025-04-24
490.0,24.087,98.407,0.0,0.0,21,2025-04-24
490.0,24.087,98.407,0.0,0.0,21,2025-04-24
490.0,24.087,98.407,0.0,0.0,21,2025-04-24
490.0,24.087,98.407,0.0,0.0,21,2025-04-24
490.0,24.087,98.407,0.0,0.0,21,2025-04-24
490.0,24.087,98.407,0.0,0.0,21,2025-04-24
508.0,24.087,98.407,0.0,0.0,21,2025-04-24
517.0,24.087,98.407,0.0,0.0,21,2025-04-24
521.0,24.087,98.407,0.0,0.0,21,2025-04-24
521.0,24.087,98.407,0.0,0.0,21,2025-04-24
531.0,24.087,98.407,0.0,0.0,21,2025-04-24
526.0,24.087,98.407,0.0,0.0,21,2025-04-24
526.0,24.087,98.407,0.0,0.0,21,2025-04-24
531.0,24.087,98.407,0.0,0.0,21,2025-04-24
536.0,24.087,98.407,0.0,0.0,21,2025-04-24
537.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,21,2025-04-24
534.0,24.087,98.407,0.0,0.0,22,2025-04-24
534.0,24.087,98.407,0.0,0.0,22,2025-04-24
534.0,24.087,98.407,0.0,0.0,22,2025-04-24
534.0,24.087,98.407,0.0,0.0,22,2025-04-24
534.0,24.087,98.407,0.0,0.0,22,2025-04-24
534.0,24.087,98.407,0.0,0.0,22,2025-04-24
493.0,24.087,98.407,0.0,0.0,22,2025-04-24
490.0,24.087,98.407,0.0,0.0,22,2025-04-24
490.0,24.087,98.407,0.0,0.0,22,2025-04-24
490.0,24.087,98.407,0.0,0.0,22,2025-04-24
488.0,24.087,98.407,0.0,0.0,22,2025-04-24
492.0,24.087,98.407,0.0,0.0,22,2025-04-24
494.0,24.087,98.407,0.0,0.0,22,2025-04-24
486.0,24.087,98.407,0.0,0.0,22,2025-04-24
486.0,24.087,98.407,0.0,0.0,22,2025-04-24
491.0,24.087,98.407,0.0,0.0,22,2025-04-24
492.0,24.087,98.407,0.0,0.0,22,2025-04-24
492.0,24.087,98.407,0.0,0.0,22,2025-04-24
492.0,24.087,98.407,0.0,0.0,22,2025-04-24
493.0,24.087,98.407,0.0,0.0,22,2025-04-24
486.0,24.087,98.407,0.0,0.0,22,2025-04-24
486.0,24.087,98.407,0.0,0.0,22,2025-04-24
486.0,24.087,98.407,0.0,0.0,22,2025-04-24
487.0,24.087,98.407,0.0,0.0,22,2025-04-24
485.0,24.087,98.407,0.0,0.0,22,2025-04-24
483.0,24.087,98.407,0.0,0.0,22,2025-04-24
480.0,24.087,98.407,0.0,0.0,22,2025-04-24
480.0,24.087,98.407,0.0,0.0,22,2025-04-24
479.0,24.087,98.407,0.0,0.0,22,2025-04-24
480.0,24.087,98.407,0.0,0.0,22,2025-04-24
476.0,24.087,98.407,0.0,0.0,22,2025-04-24
475.0,24.087,98.407,0.0,0.0,22,2025-04-24
474.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
480.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,22,2025-04-24
478.0,24.087,98.407,0.0,0.0,23,2025-04-24
478.0,24.087,98.407,0.0,0.0,23,2025-04-24
478.0,24.087,98.407,0.0,0.0,23,2025-04-24
478.0,24.087,98.407,0.0,0.0,23,2025-04-24
478.0,24.087,98.407,0.0,0.0,23,2025-04-24
478.0,24.087,98.407,0.0,0.0,23,2025-04-24
470.0,24.087,98.407,0.0,0.0,23,2025-04-24
467.0,24.087,98.407,0.0,0.0,23,2025-04-24
461.0,24.087,98.407,0.0,0.0,23,2025-04-24
462.0,24.087,98.407,0.0,0.0,23,2025-04-24
463.0,24.087,98.407,0.0,0.0,23,2025-04-24
462.0,24.087,98.407,0.0,0.0,23,2025-04-24
462.0,24.087,98.407,0.0,0.0,23,2025-04-24
462.0,24.087,98.407,0.0,0.0,23,2025-04-24
466.0,24.087,98.407,0.0,0.0,23,2025-04-24
467.0,24.087,98.407,0.0,0.0,23,2025-04-24
466.0,24.087,98.407,0.0,0.0,23,2025-04-24
471.0,24.087,98.407,0.0,0.0,23,2025-04-24
473.0,24.087,98.407,0.0,0.0,23,2025-04-24
473.0,24.087,98.407,0.0,0.0,23,2025-04-24
473.0,24.087,98.407,0.0,0.0,23,2025-04-24
473.0,24.087,98.407,0.0,0.0,23,2025-04-24
473.0,24.087,98.407,0.0,0.0,23,2025-04-24
473.0,24.087,98.407,0.0,0.0,23,2025-04-24
505.0,24.087,98.407,0.0,0.0,23,2025-04-24
507.0,24.087,98.407,0.0,0.0,23,2025-04-24
508.0,24.087,98.407,0.0,0.0,23,2025-04-24
508.0,24.087,98.407,0.0,0.0,23,2025-04-24
509.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
512.0,24.087,98.407,0.0,0.0,23,2025-04-24
511.0,24.087,98.407,0.0,0.0,23,2025-04-24
512.0,24.087,98.407,0.0,0.0,23,2025-04-24
510.0,24.087,98.407,0.0,0.0,23,2025-04-24
510.0,24.087,98.407,0.0,0.0,23,2025-04-24
511.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,23,2025-04-24
513.0,24.087,98.407,0.0,0.0,0,2025-04-25
513.0,24.087,98.407,0.0,0.0,0,2025-04-25
513.0,24.087,98.407,0.0,0.0,0,2025-04-25
513.0,24.087,98.407,0.0,0.0,0,2025-04-25
513.0,24.087,98.407,0.0,0.0,0,2025-04-25
513.0,24.087,98.407,0.0,0.0,0,2025-04-25
535.0,24.087,98.407,0.0,0.0,0,2025-04-25
529.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
525.0,24.087,98.407,0.0,0.0,0,2025-04-25
536.0,24.087,98.407,0.0,0.0,0,2025-04-25
536.0,24.087,98.407,0.0,0.0,0,2025-04-25
536.0,24.087,98.407,0.0,0.0,0,2025-04-25
537.0,24.087,98.407,0.0,0.0,0,2025-04-25
527.0,24.087,98.407,0.0,0.0,0,2025-04-25
523.0,24.087,98.407,0.0,0.0,0,2025-04-25
528.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
519.0,24.087,98.407,0.0,0.0,0,2025-04-25
520.0,24.087,98.407,0.0,0.0,0,2025-04-25
516.0,24.087,98.407,0.0,0.0,0,2025-04-25
514.0,24.087,98.407,0.0,0.0,0,2025-04-25
518.0,24.087,98.407,0.0,0.0,0,2025-04-25
518.0,24.087,98.407,0.0,0.0,0,2025-04-25
518.0,24.087,98.407,0.0,0.0,0,2025-04-25
520.0,24.087,98.407,0.0,0.0,0,2025-04-25
522.0,24.087,98.407,0.0,0.0,0,2025-04-25
525.0,24.087,98.407,0.0,0.0,0,2025-04-25
524.0,24.087,98.407,0.0,0.0,0,2025-04-25
522.0,24.087,98.407,0.0,0.0,0,2025-04-25
522.0,24.087,98.407,0.0,0.0,0,2025-04-25
522.0,24.087,98.407,0.0,0.0,0,2025-04-25
522.0,24.087,98.407,0.0,0.0,0,2025-04-25
522.0,24.087,98.407,0.0,0.0,0,2025-04-25
530.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,0,2025-04-25
526.0,24.087,98.407,0.0,0.0,1,2025-04-25
526.0,24.087,98.407,0.0,0.0,1,2025-04-25
526.0,24.087,98.407,0.0,0.0,1,2025-04-25
526.0,24.087,98.407,0.0,0.0,1,2025-04-25
526.0,24.087,98.407,0.0,0.0,1,2025-04-25
526.0,24.087,98.407,0.0,0.0,1,2025-04-25
506.0,24.087,98.407,0.0,0.0,1,2025-04-25
507.0,24.087,98.407,0.0,0.0,1,2025-04-25
501.0,24.087,98.407,0.0,0.0,1,2025-04-25
498.0,24.087,98.407,0.0,0.0,1,2025-04-25
500.0,24.087,98.407,0.0,0.0,1,2025-04-25
500.0,24.087,98.407,0.0,0.0,1,2025-04-25
500.0,24.087,98.407,0.0,0.0,1,2025-04-25
500.0,24.087,98.407,0.0,0.0,1,2025-04-25
500.0,24.087,98.407,0.0,0.0,1,2025-04-25
494.0,24.087,98.407,0.0,0.0,1,2025-04-25
497.0,24.087,98.407,0.0,0.0,1,2025-04-25
497.0,24.087,98.407,0.0,0.0,1,2025-04-25
497.0,24.087,98.407,0.0,0.0,1,2025-04-25
493.0,24.087,98.407,0.0,0.0,1,2025-04-25
496.0,24.087,98.407,0.0,0.0,1,2025-04-25
497.0,24.087,98.407,0.0,0.0,1,2025-04-25
497.0,24.087,98.407,0.0,0.0,1,2025-04-25
497.0,24.087,98.407,0.0,0.0,1,2025-04-25
497.0,24.087,98.407,0.0,0.0,1,2025-04-25
490.0,24.087,98.407,0.0,0.0,1,2025-04-25
490.0,24.087,98.407,0.0,0.0,1,2025-04-25
487.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
490.0,24.087,98.407,0.0,0.0,1,2025-04-25
490.0,24.087,98.407,0.0,0.0,1,2025-04-25
490.0,24.087,98.407,0.0,0.0,1,2025-04-25
489.0,24.087,98.407,0.0,0.0,1,2025-04-25
490.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,24.087,98.407,0.0,0.0,1,2025-04-25
491.0,33.692,81.314,0.0,0.0,1,2025-04-25
491.0,37.038,75.077,0.0,0.0,1,2025-04-25
491.0,35.131,75.976,0.0,0.0,1,2025-04-25
491.0,31.419,84.636,0.0,0.0,2,2025-04-25
491.0,31.419,84.636,0.0,0.0,2,2025-04-25
491.0,31.419,84.636,0.0,0.0,2,2025-04-25
491.0,31.419,84.636,0.0,0.0,2,2025-04-25
491.0,24.818,97.459,0.0,0.0,2,2025-04-25
491.0,24.848,97.098,0.0,0.0,2,2025-04-25
503.0,24.423,98.398,0.0,0.0,2,2025-04-25
504.0,24.311,98.741,0.0,0.0,2,2025-04-25
504.0,24.298,98.975,0.0,0.0,2,2025-04-25
506.0,24.255,99.158,0.0,0.0,2,2025-04-25
506.0,24.255,99.115,0.0,0.0,2,2025-04-25
507.0,24.199,99.203,0.0,0.0,2,2025-04-25
507.0,24.255,99.321,0.0,0.0,2,2025-04-25
507.0,24.212,99.385,0.0,0.0,2,2025-04-25
507.0,24.17,99.478,0.0,0.0,2,2025-04-25
501.0,24.1,99.615,0.0,0.0,2,2025-04-25
501.0,24.186,99.637,0.0,0.0,2,2025-04-25
501.0,24.199,99.683,0.0,0.0,2,2025-04-25
501.0,24.127,99.657,0.0,0.0,2,2025-04-25
501.0,24.156,99.756,0.0,0.0,2,2025-04-25
501.0,24.226,99.93,0.0,0.0,2,2025-04-25
501.0,24.17,99.825,0.0,0.0,2,2025-04-25
511.0,24.186,99.82,0.0,0.0,2,2025-04-25
515.0,24.156,99.895,0.0,0.0,2,2025-04-25
518.0,24.031,99.866,0.0,0.0,2,2025-04-25
518.0,24.071,99.815,0.0,0.0,2,2025-04-25
518.0,24.199,99.931,0.0,0.0,2,2025-04-25
518.0,24.044,99.957,0.0,0.0,2,2025-04-25
522.0,24.127,99.94,0.0,0.0,2,2025-04-25
523.0,24.044,99.934,0.0,0.0,2,2025-04-25
524.0,24.113,99.893,0.0,0.0,2,2025-04-25
524.0,24.057,100.0,0.0,0.0,2,2025-04-25
526.0,23.975,100.0,0.0,0.0,2,2025-04-25
525.0,24.001,100.0,0.0,0.0,2,2025-04-25
527.0,24.057,100.0,0.0,0.0,2,2025-04-25
528.0,24.071,100.0,0.0,0.0,2,2025-04-25
528.0,24.087,100.0,0.0,0.0,2,2025-04-25
528.0,23.988,99.927,0.0,0.0,2,2025-04-25
528.0,24.057,100.0,0.0,0.0,2,2025-04-25
528.0,24.044,100.0,0.0,0.0,2,2025-04-25
528.0,24.156,100.0,0.0,0.0,2,2025-04-25
528.0,24.1,100.0,0.0,0.0,2,2025-04-25
528.0,24.127,100.0,0.0,0.0,2,2025-04-25
528.0,24.057,100.0,0.0,0.0,2,2025-04-25
528.0,24.044,100.0,0.0,0.0,2,2025-04-25
528.0,23.988,100.0,0.0,0.0,2,2025-04-25
528.0,24.001,100.0,0.0,0.0,2,2025-04-25
528.0,24.071,100.0,0.0,0.0,2,2025-04-25
528.0,24.087,100.0,0.0,0.0,2,2025-04-25
528.0,24.071,100.0,0.0,0.0,2,2025-04-25
528.0,24.044,100.0,0.0,0.0,2,2025-04-25
528.0,24.156,100.0,0.0,0.0,2,2025-04-25
528.0,24.071,100.0,0.0,0.0,2,2025-04-25
528.0,24.087,100.0,0.0,0.0,2,2025-04-25
528.0,24.127,100.0,0.0,0.0,2,2025-04-25
528.0,24.1,100.0,0.0,0.0,2,2025-04-25
528.0,24.031,100.0,0.0,0.0,2,2025-04-25
528.0,24.212,100.0,0.0,0.0,2,2025-04-25
528.0,24.071,100.0,0.0,0.0,2,2025-04-25
528.0,24.057,100.0,0.0,0.0,2,2025-04-25
528.0,24.087,100.0,0.0,0.0,3,2025-04-25
528.0,24.087,100.0,0.0,0.0,3,2025-04-25
528.0,24.087,100.0,0.0,0.0,3,2025-04-25
528.0,24.087,100.0,0.0,0.0,3,2025-04-25
528.0,24.001,100.0,0.0,0.0,3,2025-04-25
528.0,24.031,100.0,0.0,0.0,3,2025-04-25
525.0,24.071,100.0,0.0,0.0,3,2025-04-25
523.0,24.044,100.0,0.0,0.0,3,2025-04-25
523.0,24.015,100.0,0.0,0.0,3,2025-04-25
526.0,24.057,100.0,0.0,0.0,3,2025-04-25
528.0,24.057,100.0,0.0,0.0,3,2025-04-25
528.0,24.001,100.0,0.0,0.0,3,2025-04-25
528.0,24.015,100.0,0.0,0.0,3,2025-04-25
528.0,24.031,100.0,0.0,0.0,3,2025-04-25
528.0,23.932,100.0,0.0,0.0,3,2025-04-25
528.0,23.9,100.0,0.0,0.0,3,2025-04-25
525.0,24.001,100.0,0.0,0.0,3,2025-04-25
526.0,23.975,100.0,0.0,0.0,3,2025-04-25
523.0,23.975,100.0,0.0,0.0,3,2025-04-25
526.0,23.945,100.0,0.0,0.0,3,2025-04-25
527.0,23.919,100.0,0.0,0.0,3,2025-04-25
527.0,23.919,100.0,0.0,0.0,3,2025-04-25
527.0,24.015,100.0,0.0,0.0,3,2025-04-25
527.0,23.959,100.0,0.0,0.0,3,2025-04-25
527.0,23.9,100.0,0.0,0.0,3,2025-04-25
527.0,23.945,100.0,0.0,0.0,3,2025-04-25
527.0,23.975,100.0,0.0,0.0,3,2025-04-25
523.0,23.932,100.0,0.0,0.0,3,2025-04-25
524.0,23.86,100.0,0.0,0.0,3,2025-04-25
525.0,23.959,100.0,0.0,0.0,3,2025-04-25
525.0,23.9,100.0,0.0,0.0,3,2025-04-25
525.0,23.945,100.0,0.0,0.0,3,2025-04-25
525.0,23.844,100.0,0.0,0.0,3,2025-04-25
525.0,23.959,100.0,0.0,0.0,3,2025-04-25
525.0,23.886,100.0,0.0,0.0,3,2025-04-25
530.0,23.9,100.0,0.0,0.0,3,2025-04-25
530.0,23.844,100.0,0.0,0.0,3,2025-04-25
530.0,23.873,100.0,0.0,0.0,3,2025-04-25
530.0,23.886,100.0,0.0,0.0,3,2025-04-25
530.0,23.886,100.0,0.0,0.0,3,2025-04-25
530.0,23.86,100.0,0.0,0.0,3,2025-04-25
530.0,23.873,100.0,0.0,0.0,3,2025-04-25
530.0,23.945,100.0,0.0,0.0,3,2025-04-25
530.0,23.945,100.0,0.0,0.0,3,2025-04-25
530.0,23.945,100.0,0.0,0.0,3,2025-04-25
530.0,23.9,100.0,0.0,0.0,3,2025-04-25
530.0,23.932,100.0,0.0,0.0,3,2025-04-25
530.0,23.873,100.0,0.0,0.0,3,2025-04-25
530.0,23.975,100.0,0.0,0.0,3,2025-04-25
530.0,23.9,100.0,0.0,0.0,3,2025-04-25
530.0,23.988,100.0,0.0,0.0,3,2025-04-25
530.0,24.015,100.0,0.0,0.0,3,2025-04-25
530.0,23.975,100.0,0.0,0.0,3,2025-04-25
530.0,23.959,100.0,0.0,0.0,3,2025-04-25
530.0,23.919,100.0,0.0,0.0,3,2025-04-25
530.0,23.932,100.0,0.0,0.0,3,2025-04-25
530.0,23.873,100.0,0.0,0.0,3,2025-04-25
530.0,23.9,100.0,0.0,0.0,3,2025-04-25
530.0,23.919,100.0,0.0,0.0,3,2025-04-25
530.0,23.919,100.0,0.0,0.0,3,2025-04-25
530.0,23.886,100.0,0.0,0.0,4,2025-04-25
530.0,23.886,100.0,0.0,0.0,4,2025-04-25
530.0,23.886,100.0,0.0,0.0,4,2025-04-25
530.0,23.886,100.0,0.0,0.0,4,2025-04-25
530.0,23.919,100.0,0.0,0.0,4,2025-04-25
530.0,23.817,100.0,0.0,0.0,4,2025-04-25
528.0,23.873,100.0,0.0,0.0,4,2025-04-25
529.0,23.9,100.0,0.0,0.0,4,2025-04-25
527.0,23.83,100.0,0.0,0.0,4,2025-04-25
534.0,23.9,100.0,0.0,0.0,4,2025-04-25
535.0,23.932,100.0,0.0,0.0,4,2025-04-25
533.0,23.988,100.0,0.0,0.0,4,2025-04-25
533.0,23.959,100.0,0.0,0.0,4,2025-04-25
533.0,23.9,100.0,0.0,0.0,4,2025-04-25
533.0,23.9,100.0,0.0,0.0,4,2025-04-25
533.0,23.932,100.0,0.0,0.0,4,2025-04-25
533.0,23.886,100.0,0.0,0.0,4,2025-04-25
533.0,23.975,100.0,0.0,0.0,4,2025-04-25
534.0,23.945,100.0,0.0,0.0,4,2025-04-25
532.0,23.886,100.0,0.0,0.0,4,2025-04-25
532.0,23.886,100.0,0.0,0.0,4,2025-04-25
532.0,23.9,100.0,0.0,0.0,4,2025-04-25
526.0,23.86,100.0,0.0,0.0,4,2025-04-25
526.0,23.86,100.0,0.0,0.0,4,2025-04-25
530.0,23.886,100.0,0.0,0.0,4,2025-04-25
